event_id,account_id,week_start,tier,feature,usage_count
636,4,2024-07-15,Business,integrations,8.0
637,4,2024-07-22,Business,dashboard,6.0
638,4,2024-07-22,Business,reports,13.0
639,4,2024-07-22,Business,automation,8.0
640,4,2024-07-22,Business,integrations,8.0
641,4,2024-07-29,Business,dashboard,8.0
642,4,2024-07-29,Business,reports,6.0
643,4,2024-07-29,Business,automation,5.0
644,4,2024-07-29,Business,integrations,11.0
645,4,2024-08-05,Business,dashboard,5.0
646,4,2024-08-05,Business,reports,9.0
647,4,2024-08-05,Business,automation,5.0
648,4,2024-08-05,Business,integrations,8.0
649,4,2024-08-12,Business,dashboard,10.0
650,4,2024-08-12,Business,reports,9.0
651,4,2024-08-12,Business,automation,11.0
652,4,2024-08-12,Business,integrations,10.0
653,4,2024-08-19,Business,dashboard,8.0
654,4,2024-08-19,Business,reports,5.0
655,4,2024-08-19,Business,automation,10.0
656,4,2024-08-19,Business,integrations,10.0
657,4,2024-08-26,Business,dashboard,7.0
658,4,2024-08-26,Business,reports,11.0
659,4,2024-08-26,Business,automation,4.0
660,4,2024-08-26,Business,integrations,6.0
661,4,2024-09-02,Business,dashboard,13.0
662,4,2024-09-02,Business,reports,6.0
663,4,2024-09-02,Business,automation,8.0
664,4,2024-09-02,Business,integrations,11.0
665,4,2024-09-09,Business,dashboard,11.0
666,4,2024-09-09,Business,reports,6.0
667,4,2024-09-09,Business,automation,7.0
668,4,2024-09-09,Business,integrations,9.0
669,4,2024-09-16,Business,dashboard,10.0
670,4,2024-09-16,Business,reports,12.0
671,4,2024-09-16,Business,automation,10.0
672,4,2024-09-16,Business,integrations,13.0
673,4,2024-09-23,Business,dashboard,13.0
674,4,2024-09-23,Business,reports,6.0
675,4,2024-09-23,Business,automation,9.0
676,4,2024-09-23,Business,integrations,14.0
677,4,2024-09-30,Business,dashboard,11.0
678,4,2024-09-30,Business,reports,11.0
679,4,2024-09-30,Business,automation,13.0
680,4,2024-09-30,Business,integrations,16.0
681,4,2024-10-07,Business,dashboard,6.0
682,4,2024-10-07,Business,reports,6.0
683,4,2024-10-07,Business,automation,10.0
684,4,2024-10-07,Business,integrations,11.0
685,4,2024-10-14,Business,dashboard,8.0
686,4,2024-10-14,Business,reports,10.0
687,4,2024-10-14,Business,automation,15.0
688,4,2024-10-14,Business,integrations,13.0
689,4,2024-10-21,Business,dashboard,7.0
690,4,2024-10-21,Business,reports,10.0
691,4,2024-10-21,Business,automation,5.0
692,4,2024-10-21,Business,integrations,5.0
693,4,2024-10-28,Business,dashboard,15.0
694,4,2024-10-28,Business,reports,8.0
695,4,2024-10-28,Business,automation,8.0
696,4,2024-10-28,Business,integrations,14.0
697,4,2024-11-04,Business,dashboard,12.0
698,4,2024-11-04,Business,reports,12.0
699,4,2024-11-04,Business,automation,5.0
700,4,2024-11-04,Business,integrations,5.0
701,4,2024-11-11,Business,dashboard,8.0
702,4,2024-11-11,Business,reports,13.0
703,4,2024-11-11,Business,automation,7.0
704,4,2024-11-11,Business,integrations,10.0
705,4,2024-11-18,Business,dashboard,8.0
706,4,2024-11-18,Business,reports,13.0
707,4,2024-11-18,Business,automation,10.0
708,4,2024-11-18,Business,integrations,3.0
709,4,2024-11-25,Business,dashboard,16.0
710,4,2024-11-25,Business,reports,8.0
711,4,2024-11-25,Business,automation,11.0
712,4,2024-11-25,Business,integrations,10.0
713,4,2024-12-02,Business,dashboard,15.0
714,4,2024-12-02,Business,reports,10.0
715,4,2024-12-02,Business,automation,14.0
716,4,2024-12-02,Business,integrations,16.0
717,4,2024-12-09,Business,dashboard,8.0
718,4,2024-12-09,Business,reports,10.0
719,4,2024-12-09,Business,automation,8.0
720,4,2024-12-09,Business,integrations,8.0
721,4,2024-12-16,Business,dashboard,10.0
722,4,2024-12-16,Business,reports,6.0
723,4,2024-12-16,Business,automation,10.0
724,4,2024-12-16,Business,integrations,14.0
725,4,2024-12-23,Business,dashboard,25.0
726,4,2024-12-23,Business,reports,11.0
727,4,2024-12-23,Business,automation,10.0
728,4,2024-12-23,Business,integrations,9.0
729,5,2024-01-01,Business,dashboard,12.0
730,5,2024-01-01,Business,reports,7.0
731,5,2024-01-01,Business,automation,8.0
732,5,2024-01-01,Business,integrations,8.0
733,5,2024-01-08,Business,dashboard,12.0
734,5,2024-01-08,Business,reports,11.0
735,5,2024-01-08,Business,automation,7.0
736,5,2024-01-08,Business,integrations,9.0
737,5,2024-01-15,Business,dashboard,5.0
738,5,2024-01-15,Business,reports,8.0
739,5,2024-01-15,Business,automation,12.0
740,5,2024-01-15,Business,integrations,6.0
741,5,2024-01-22,Business,dashboard,14.0
742,5,2024-01-22,Business,reports,14.0
743,5,2024-01-22,Business,automation,11.0
744,5,2024-01-22,Business,integrations,8.0
745,5,2024-01-29,Business,dashboard,10.0
746,5,2024-01-29,Business,reports,8.0
747,5,2024-01-29,Business,automation,15.0
748,5,2024-01-29,Business,integrations,8.0
749,5,2024-02-05,Business,dashboard,12.0
750,5,2024-02-05,Business,reports,9.0
751,5,2024-02-05,Business,automation,13.0
752,5,2024-02-05,Business,integrations,11.0
753,5,2024-02-12,Business,dashboard,14.0
754,5,2024-02-12,Business,reports,7.0
755,5,2024-02-12,Business,automation,8.0
756,5,2024-02-12,Business,integrations,6.0
757,5,2024-02-19,Business,dashboard,10.0
758,5,2024-02-19,Business,reports,7.0
759,5,2024-02-19,Business,automation,7.0
760,5,2024-02-19,Business,integrations,10.0
761,5,2024-02-26,Business,dashboard,10.0
762,5,2024-02-26,Business,reports,14.0
763,5,2024-02-26,Business,automation,9.0
764,5,2024-02-26,Business,integrations,10.0
765,5,2024-03-04,Business,dashboard,13.0
766,5,2024-03-04,Business,reports,14.0
767,5,2024-03-04,Business,automation,9.0
768,5,2024-03-04,Business,integrations,12.0
769,5,2024-03-11,Business,dashboard,11.0
770,5,2024-03-11,Business,reports,14.0
771,5,2024-03-11,Business,automation,7.0
772,5,2024-03-11,Business,integrations,10.0
773,5,2024-03-18,Business,dashboard,7.0
774,5,2024-03-18,Business,reports,15.0
775,5,2024-03-18,Business,automation,10.0
776,5,2024-03-18,Business,integrations,8.0
777,5,2024-03-25,Business,dashboard,9.0
778,5,2024-03-25,Business,reports,12.0
779,5,2024-03-25,Business,automation,4.0
780,5,2024-03-25,Business,integrations,12.0
781,5,2024-04-01,Business,dashboard,16.0
782,5,2024-04-01,Business,reports,8.0
783,5,2024-04-01,Business,automation,6.0
784,5,2024-04-01,Business,integrations,8.0
785,5,2024-04-08,Business,dashboard,9.0
786,5,2024-04-08,Business,reports,11.0
787,5,2024-04-08,Business,automation,18.0
788,5,2024-04-08,Business,integrations,10.0
789,5,2024-04-15,Business,dashboard,7.0
790,5,2024-04-15,Business,reports,5.0
791,5,2024-04-15,Business,automation,13.0
792,5,2024-04-15,Business,integrations,11.0
793,5,2024-04-22,Business,dashboard,14.0
794,5,2024-04-22,Business,reports,12.0
795,5,2024-04-22,Business,automation,11.0
796,5,2024-04-22,Business,integrations,11.0
797,5,2024-04-29,Business,dashboard,7.0
798,5,2024-04-29,Business,reports,8.0
799,5,2024-04-29,Business,automation,9.0
800,5,2024-04-29,Business,integrations,4.0
801,5,2024-05-06,Business,dashboard,17.0
802,5,2024-05-06,Business,reports,11.0
803,5,2024-05-06,Business,automation,12.0
804,5,2024-05-06,Business,integrations,11.0
805,5,2024-05-13,Business,dashboard,11.0
806,5,2024-05-13,Business,reports,12.0
807,5,2024-05-13,Business,automation,9.0
808,5,2024-05-13,Business,integrations,9.0
809,5,2024-05-20,Business,dashboard,8.0
810,5,2024-05-20,Business,reports,12.0
811,5,2024-05-20,Business,automation,16.0
812,5,2024-05-20,Business,integrations,7.0
813,5,2024-05-27,Business,dashboard,7.0
814,5,2024-05-27,Business,reports,7.0
815,5,2024-05-27,Business,automation,13.0
816,5,2024-05-27,Business,integrations,10.0
817,5,2024-06-03,Business,dashboard,12.0
818,5,2024-06-03,Business,reports,12.0
819,5,2024-06-03,Business,automation,7.0
820,5,2024-06-03,Business,integrations,6.0
821,5,2024-06-10,Business,dashboard,4.0
822,5,2024-06-10,Business,reports,7.0
823,5,2024-06-10,Business,automation,9.0
824,5,2024-06-10,Business,integrations,7.0
825,5,2024-06-17,Business,dashboard,8.0
826,5,2024-06-17,Business,reports,6.0
827,5,2024-06-17,Business,automation,4.0
828,5,2024-06-17,Business,integrations,12.0
829,5,2024-06-24,Business,dashboard,6.0
830,5,2024-06-24,Business,reports,11.0
831,5,2024-06-24,Business,automation,10.0
832,5,2024-06-24,Business,integrations,11.0
833,5,2024-07-01,Business,dashboard,11.0
834,5,2024-07-01,Business,reports,11.0
835,5,2024-07-01,Business,automation,7.0
836,5,2024-07-01,Business,integrations,6.0
837,5,2024-07-08,Business,dashboard,13.0
838,5,2024-07-08,Business,reports,9.0
839,5,2024-07-08,Business,automation,11.0
840,5,2024-07-08,Business,integrations,14.0
841,5,2024-07-15,Business,dashboard,12.0
842,5,2024-07-15,Business,reports,12.0
843,5,2024-07-15,Business,automation,11.0
844,5,2024-07-15,Business,integrations,14.0
845,5,2024-07-22,Business,dashboard,8.0
846,5,2024-07-22,Business,reports,8.0
847,5,2024-07-22,Business,automation,12.0
848,5,2024-07-22,Business,integrations,13.0
849,5,2024-07-29,Business,dashboard,12.0
850,5,2024-07-29,Business,reports,6.0
851,5,2024-07-29,Business,automation,8.0
852,5,2024-07-29,Business,integrations,6.0
853,5,2024-08-05,Business,dashboard,15.0
854,5,2024-08-05,Business,reports,7.0
855,5,2024-08-05,Business,automation,0.0
856,5,2024-08-05,Business,integrations,11.0
857,5,2024-08-12,Business,dashboard,5.0
858,5,2024-08-12,Business,reports,9.0
859,5,2024-08-12,Business,automation,6.0
860,5,2024-08-12,Business,integrations,8.0
861,5,2024-08-19,Business,dashboard,9.0
862,5,2024-08-19,Business,reports,12.0
863,5,2024-08-19,Business,automation,6.0
864,5,2024-08-19,Business,integrations,8.0
865,5,2024-08-26,Business,dashboard,9.0
866,5,2024-08-26,Business,reports,13.0
867,5,2024-08-26,Business,automation,13.0
868,5,2024-08-26,Business,integrations,11.0
869,5,2024-09-02,Business,dashboard,15.0
870,5,2024-09-02,Business,reports,13.0
871,5,2024-09-02,Business,automation,11.0
872,5,2024-09-02,Business,integrations,8.0
873,5,2024-09-09,Business,dashboard,8.0
874,5,2024-09-09,Business,reports,12.0
875,5,2024-09-09,Business,automation,7.0
876,5,2024-09-09,Business,integrations,4.0
877,5,2024-09-16,Business,dashboard,5.0
878,5,2024-09-16,Business,reports,14.0
879,5,2024-09-16,Business,automation,5.0
880,5,2024-09-16,Business,integrations,11.0
881,5,2024-09-23,Business,dashboard,8.0
882,5,2024-09-23,Business,reports,18.0
883,5,2024-09-23,Business,automation,5.0
884,5,2024-09-23,Business,integrations,13.0
885,5,2024-09-30,Business,dashboard,11.0
886,5,2024-09-30,Business,reports,11.0
887,5,2024-09-30,Business,automation,10.0
888,5,2024-09-30,Business,integrations,16.0
889,5,2024-10-07,Business,dashboard,10.0
890,5,2024-10-07,Business,reports,15.0
891,5,2024-10-07,Business,automation,8.0
892,5,2024-10-07,Business,integrations,11.0
893,5,2024-10-14,Business,dashboard,8.0
894,5,2024-10-14,Business,reports,8.0
895,5,2024-10-14,Business,automation,7.0
896,5,2024-10-14,Business,integrations,11.0
897,5,2024-10-21,Business,dashboard,15.0
898,5,2024-10-21,Business,reports,3.0
899,5,2024-10-21,Business,automation,10.0
900,5,2024-10-21,Business,integrations,6.0
901,5,2024-10-28,Business,dashboard,9.0
902,5,2024-10-28,Business,reports,9.0
903,5,2024-10-28,Business,automation,9.0
904,5,2024-10-28,Business,integrations,10.0
905,5,2024-11-04,Business,dashboard,9.0
906,5,2024-11-04,Business,reports,12.0
907,5,2024-11-04,Business,automation,8.0
908,5,2024-11-04,Business,integrations,16.0
909,5,2024-11-11,Business,dashboard,12.0
910,5,2024-11-11,Business,reports,14.0
911,5,2024-11-11,Business,automation,11.0
912,5,2024-11-11,Business,integrations,14.0
913,5,2024-11-18,Business,dashboard,10.0
914,5,2024-11-18,Business,reports,8.0
915,5,2024-11-18,Business,automation,14.0
916,5,2024-11-18,Business,integrations,7.0
917,5,2024-11-25,Business,dashboard,8.0
918,5,2024-11-25,Business,reports,12.0
919,5,2024-11-25,Business,automation,5.0
920,5,2024-11-25,Business,integrations,12.0
921,5,2024-12-02,Business,dashboard,11.0
922,5,2024-12-02,Business,reports,9.0
923,5,2024-12-02,Business,automation,14.0
924,5,2024-12-02,Business,integrations,12.0
925,5,2024-12-09,Business,dashboard,10.0
926,5,2024-12-09,Business,reports,13.0
927,5,2024-12-09,Business,automation,11.0
928,5,2024-12-09,Business,integrations,9.0
929,5,2024-12-16,Business,dashboard,8.0
930,5,2024-12-16,Business,reports,14.0
931,5,2024-12-16,Business,automation,17.0
932,5,2024-12-16,Business,integrations,17.0
933,5,2024-12-23,Business,dashboard,10.0
934,5,2024-12-23,Business,reports,9.0
935,5,2024-12-23,Business,automation,7.0
936,5,2024-12-23,Business,integrations,10.0
937,6,2024-01-01,Enterprise,dashboard,8.0
938,6,2024-01-01,Enterprise,reports,15.0
939,6,2024-01-01,Enterprise,automation,8.0
940,6,2024-01-01,Enterprise,integrations,5.0
941,6,2024-01-01,Enterprise,api,10.0
942,6,2024-01-08,Enterprise,dashboard,6.0
943,6,2024-01-08,Enterprise,reports,10.0
944,6,2024-01-08,Enterprise,automation,10.0
945,6,2024-01-08,Enterprise,integrations,11.0
946,6,2024-01-08,Enterprise,api,13.0
947,6,2024-01-15,Enterprise,dashboard,11.0
948,6,2024-01-15,Enterprise,reports,7.0
949,6,2024-01-15,Enterprise,automation,9.0
950,6,2024-01-15,Enterprise,integrations,5.0
951,6,2024-01-15,Enterprise,api,13.0
952,6,2024-01-22,Enterprise,dashboard,7.0
953,6,2024-01-22,Enterprise,reports,10.0
954,6,2024-01-22,Enterprise,automation,10.0
955,6,2024-01-22,Enterprise,integrations,10.0
956,6,2024-01-22,Enterprise,api,13.0
957,6,2024-01-29,Enterprise,dashboard,11.0
958,6,2024-01-29,Enterprise,reports,10.0
959,6,2024-01-29,Enterprise,automation,13.0
960,6,2024-01-29,Enterprise,integrations,11.0
961,6,2024-01-29,Enterprise,api,16.0
962,6,2024-02-05,Enterprise,dashboard,13.0
963,6,2024-02-05,Enterprise,reports,10.0
964,6,2024-02-05,Enterprise,automation,11.0
965,6,2024-02-05,Enterprise,integrations,16.0
966,6,2024-02-05,Enterprise,api,10.0
967,6,2024-02-12,Enterprise,dashboard,12.0
968,6,2024-02-12,Enterprise,reports,10.0
969,6,2024-02-12,Enterprise,automation,9.0
970,6,2024-02-12,Enterprise,integrations,9.0
971,6,2024-02-12,Enterprise,api,9.0
972,6,2024-02-19,Enterprise,dashboard,12.0
973,6,2024-02-19,Enterprise,reports,5.0
974,6,2024-02-19,Enterprise,automation,10.0
975,6,2024-02-19,Enterprise,integrations,10.0
976,6,2024-02-19,Enterprise,api,14.0
977,6,2024-02-26,Enterprise,dashboard,8.0
978,6,2024-02-26,Enterprise,reports,11.0
979,6,2024-02-26,Enterprise,automation,12.0
980,6,2024-02-26,Enterprise,integrations,9.0
981,6,2024-02-26,Enterprise,api,5.0
982,6,2024-03-04,Enterprise,dashboard,12.0
983,6,2024-03-04,Enterprise,reports,11.0
984,6,2024-03-04,Enterprise,automation,15.0
985,6,2024-03-04,Enterprise,integrations,11.0
986,6,2024-03-04,Enterprise,api,3.0
987,6,2024-03-11,Enterprise,dashboard,10.0
988,6,2024-03-11,Enterprise,reports,14.0
989,6,2024-03-11,Enterprise,automation,10.0
990,6,2024-03-11,Enterprise,integrations,8.0
991,6,2024-03-11,Enterprise,api,14.0
992,6,2024-03-18,Enterprise,dashboard,15.0
993,6,2024-03-18,Enterprise,reports,8.0
994,6,2024-03-18,Enterprise,automation,8.0
995,6,2024-03-18,Enterprise,integrations,11.0
996,6,2024-03-18,Enterprise,api,10.0
997,6,2024-03-25,Enterprise,dashboard,12.0
998,6,2024-03-25,Enterprise,reports,9.0
999,6,2024-03-25,Enterprise,automation,10.0
1000,6,2024-03-25,Enterprise,integrations,10.0
1001,6,2024-03-25,Enterprise,api,7.0
1002,6,2024-04-01,Enterprise,dashboard,11.0
1003,6,2024-04-01,Enterprise,reports,5.0
1004,6,2024-04-01,Enterprise,automation,9.0
1005,6,2024-04-01,Enterprise,integrations,13.0
1006,6,2024-04-01,Enterprise,api,18.0
1007,6,2024-04-08,Enterprise,dashboard,11.0
1008,6,2024-04-08,Enterprise,reports,12.0
1009,6,2024-04-08,Enterprise,automation,9.0
1010,6,2024-04-08,Enterprise,integrations,8.0
1011,6,2024-04-08,Enterprise,api,6.0
1012,6,2024-04-15,Enterprise,dashboard,10.0
1013,6,2024-04-15,Enterprise,reports,14.0
1014,6,2024-04-15,Enterprise,automation,10.0
1015,6,2024-04-15,Enterprise,integrations,6.0
1016,6,2024-04-15,Enterprise,api,8.0
1017,6,2024-04-22,Enterprise,dashboard,10.0
1018,6,2024-04-22,Enterprise,reports,7.0
1019,6,2024-04-22,Enterprise,automation,5.0
1020,6,2024-04-22,Enterprise,integrations,12.0
1021,6,2024-04-22,Enterprise,api,13.0
1022,6,2024-04-29,Enterprise,dashboard,13.0
1023,6,2024-04-29,Enterprise,reports,6.0
1024,6,2024-04-29,Enterprise,automation,10.0
1025,6,2024-04-29,Enterprise,integrations,8.0
1026,6,2024-04-29,Enterprise,api,12.0
1027,6,2024-05-06,Enterprise,dashboard,5.0
1028,6,2024-05-06,Enterprise,reports,13.0
1029,6,2024-05-06,Enterprise,automation,10.0
1030,6,2024-05-06,Enterprise,integrations,11.0
1031,6,2024-05-06,Enterprise,api,6.0
1032,6,2024-05-13,Enterprise,dashboard,7.0
1033,6,2024-05-13,Enterprise,reports,10.0
1034,6,2024-05-13,Enterprise,automation,7.0
1035,6,2024-05-13,Enterprise,integrations,8.0
1036,6,2024-05-13,Enterprise,api,9.0
1037,6,2024-05-20,Enterprise,dashboard,13.0
1038,6,2024-05-20,Enterprise,reports,9.0
1039,6,2024-05-20,Enterprise,automation,14.0
1040,6,2024-05-20,Enterprise,integrations,14.0
1041,6,2024-05-20,Enterprise,api,4.0
1042,6,2024-05-27,Enterprise,dashboard,12.0
1043,6,2024-05-27,Enterprise,reports,6.0
1044,6,2024-05-27,Enterprise,automation,10.0
1045,6,2024-05-27,Enterprise,integrations,10.0
1046,6,2024-05-27,Enterprise,api,5.0
1047,6,2024-06-03,Enterprise,dashboard,13.0
1048,6,2024-06-03,Enterprise,reports,13.0
1049,6,2024-06-03,Enterprise,automation,9.0
1050,6,2024-06-03,Enterprise,integrations,12.0
1051,6,2024-06-03,Enterprise,api,16.0
1052,6,2024-06-10,Enterprise,dashboard,5.0
1053,6,2024-06-10,Enterprise,reports,8.0
1054,6,2024-06-10,Enterprise,automation,8.0
1055,6,2024-06-10,Enterprise,integrations,14.0
1056,6,2024-06-10,Enterprise,api,14.0
1057,6,2024-06-17,Enterprise,dashboard,10.0
1058,6,2024-06-17,Enterprise,reports,10.0
1059,6,2024-06-17,Enterprise,automation,12.0
1060,6,2024-06-17,Enterprise,integrations,7.0
1061,6,2024-06-17,Enterprise,api,6.0
1062,6,2024-06-24,Enterprise,dashboard,9.0
1063,6,2024-06-24,Enterprise,reports,6.0
1064,6,2024-06-24,Enterprise,automation,6.0
1065,6,2024-06-24,Enterprise,integrations,8.0
1066,6,2024-06-24,Enterprise,api,10.0
1067,6,2024-07-01,Enterprise,dashboard,12.0
1068,6,2024-07-01,Enterprise,reports,14.0
1069,6,2024-07-01,Enterprise,automation,13.0
1070,6,2024-07-01,Enterprise,integrations,10.0
1071,6,2024-07-01,Enterprise,api,12.0
1072,6,2024-07-08,Enterprise,dashboard,8.0
1073,6,2024-07-08,Enterprise,reports,10.0
1074,6,2024-07-08,Enterprise,automation,9.0
1075,6,2024-07-08,Enterprise,integrations,11.0
1076,6,2024-07-08,Enterprise,api,9.0
1077,6,2024-07-15,Enterprise,dashboard,7.0
1078,6,2024-07-15,Enterprise,reports,14.0
1079,6,2024-07-15,Enterprise,automation,17.0
1080,6,2024-07-15,Enterprise,integrations,13.0
1081,6,2024-07-15,Enterprise,api,8.0
1082,6,2024-07-22,Enterprise,dashboard,10.0
1083,6,2024-07-22,Enterprise,reports,11.0
1084,6,2024-07-22,Enterprise,automation,7.0
1085,6,2024-07-22,Enterprise,integrations,10.0
1086,6,2024-07-22,Enterprise,api,5.0
1087,6,2024-07-29,Enterprise,dashboard,11.0
1088,6,2024-07-29,Enterprise,reports,7.0
1089,6,2024-07-29,Enterprise,automation,9.0
1090,6,2024-07-29,Enterprise,integrations,15.0
1091,6,2024-07-29,Enterprise,api,8.0
1092,6,2024-08-05,Enterprise,dashboard,7.0
1093,6,2024-08-05,Enterprise,reports,11.0
1094,6,2024-08-05,Enterprise,automation,12.0
1095,6,2024-08-05,Enterprise,integrations,11.0
1096,6,2024-08-05,Enterprise,api,11.0
1097,6,2024-08-12,Enterprise,dashboard,6.0
1098,6,2024-08-12,Enterprise,reports,7.0
1099,6,2024-08-12,Enterprise,automation,9.0
